group_id,context,representative_tag,member_count,total_occurrences,members,member_occurrences
7078,vibe,outdated,1,3,outdated,outdated:3
7079,vibe,overpriced,1,3,overpriced,overpriced:3
7080,vibe,overstimulating,1,3,overstimulating,overstimulating:3
7081,vibe,passion,1,3,passion,passion:3
7082,vibe,philosophical,1,3,philosophical,philosophical:3
7083,vibe,pixel art,1,3,pixel art,pixel art:3
7084,vibe,pleasant music,1,3,pleasant music,pleasant music:3
7085,vibe,polish,1,3,polish,polish:3
7086,vibe,profound,1,3,profound,profound:3
7087,vibe,pulpy,1,3,pulpy,pulpy:3
7088,vibe,quirkiness,1,3,quirkiness,quirkiness:3
7089,vibe,rage,1,3,rage,rage:3
7090,vibe,reactive,1,3,reactive,reactive:3
7091,vibe,refined,1,3,refined,refined:3
7092,vibe,relentless,1,3,relentless,relentless:3
7093,vibe,replayable,1,3,replayable,replayable:3
7094,vibe,retro feel,1,3,retro feel,retro feel:3
7095,vibe,sassy,1,3,sassy,sassy:3
7096,vibe,seductive,1,3,seductive,seductive:3
7097,vibe,serviceable,1,3,serviceable,serviceable:3
7098,vibe,shallow,1,3,shallow,shallow:3
7099,vibe,sleek,1,3,sleek,sleek:3
7100,vibe,slow burn,1,3,slow burn,slow burn:3
7101,vibe,soulful,1,3,soulful,soulful:3
7102,vibe,strategic thinking,1,3,strategic thinking,strategic thinking:3
7103,vibe,stress relief,1,3,stress relief,stress relief:3
7104,vibe,stunning visuals,1,3,stunning visuals,stunning visuals:3
7105,vibe,tame,1,3,tame,tame:3
7106,vibe,techno,1,3,techno,techno:3
7107,vibe,tense moments,1,3,tense moments,tense moments:3
7108,vibe,toxicity,1,3,toxicity,toxicity:3
7109,vibe,triumphant,1,3,triumphant,triumphant:3
7110,vibe,turbulent,1,3,turbulent,turbulent:3
7111,vibe,understated,1,3,understated,understated:3
7112,vibe,unique art,1,3,unique art,unique art:3
7113,vibe,unrealistic,1,3,unrealistic,unrealistic:3
7114,vibe,variety,1,3,variety,variety:3
7115,vibe,vibrant art,1,3,vibrant art,vibrant art:3
7116,vibe,visual aesthetics,1,3,visual aesthetics,visual aesthetics:3
7117,vibe,visual style,1,3,visual style,visual style:3
7118,vibe,vulnerability,1,3,vulnerability,vulnerability:3
7119,vibe,wonderful,1,3,wonderful,wonderful:3
7120,mechanics,2D shooting,1,2,2D shooting,2D shooting:2
7121,mechanics,2v2,1,2,2v2,2v2:2
7122,mechanics,3D environment,1,2,3D environment,3D environment:2
7123,mechanics,6dof,1,2,6dof,6dof:2
7124,mechanics,AI cheating,1,2,AI cheating,AI cheating:2
7125,mechanics,AI management,1,2,AI management,AI management:2
7126,mechanics,AI mode,1,2,AI mode,AI mode:2
7127,mechanics,AI support,1,2,AI support,AI support:2
7128,mechanics,NPC interactions,1,2,NPC interactions,NPC interactions:2
7129,mechanics,PvP combat,1,2,PvP combat,PvP combat:2
7130,mechanics,RPG system,1,2,RPG system,RPG system:2
7131,mechanics,RPG systems,1,2,RPG systems,RPG systems:2
7132,mechanics,abandonment,1,2,abandonment,abandonment:2
7133,mechanics,ability gain,1,2,ability gain,ability gain:2
7134,mechanics,ability interaction,1,2,ability interaction,ability interaction:2
7135,mechanics,ability management,1,2,ability management,ability management:2
7136,mechanics,ability system,1,2,ability system,ability system:2
7137,mechanics,ability use,1,2,ability use,ability use:2
7138,mechanics,ability variety,1,2,ability variety,ability variety:2
7139,mechanics,accumulation,1,2,accumulation,accumulation:2
7140,mechanics,achievement hunt,1,2,achievement hunt,achievement hunt:2
7141,mechanics,achievement progression,1,2,achievement progression,achievement progression:2
7142,mechanics,achievement tracking,1,2,achievement tracking,achievement tracking:2
7143,mechanics,action elements,1,2,action elements,action elements:2
7144,mechanics,action selection,1,2,action selection,action selection:2
7145,mechanics,activation,1,2,activation,activation:2
7146,mechanics,active play,1,2,active play,active play:2
7147,mechanics,adaptability,1,2,adaptability,adaptability:2
7148,mechanics,addiction,1,2,addiction,addiction:2
7149,mechanics,addictive gameplay,1,2,addictive gameplay,addictive gameplay:2
7150,mechanics,addictive play,1,2,addictive play,addictive play:2
7151,mechanics,adrenaline,1,2,adrenaline,adrenaline:2
7152,mechanics,advancement,1,2,advancement,advancement:2
7153,mechanics,agility,1,2,agility,agility:2
7154,mechanics,agility challenges,1,2,agility challenges,agility challenges:2
7155,mechanics,aim training,1,2,aim training,aim training:2
7156,mechanics,aiming system,1,2,aiming system,aiming system:2
7157,mechanics,ambient sounds,1,2,ambient sounds,ambient sounds:2
7158,mechanics,analytics,1,2,analytics,analytics:2
7159,mechanics,anticheat,1,2,anticheat,anticheat:2
7160,mechanics,arcade driving,1,2,arcade driving,arcade driving:2
7161,mechanics,arena fights,1,2,arena fights,arena fights:2
7162,mechanics,armor system,1,2,armor system,armor system:2
7163,mechanics,army command,1,2,army command,army command:2
7164,mechanics,arrangement,1,2,arrangement,arrangement:2
7165,mechanics,arsenal,1,2,arsenal,arsenal:2
7166,mechanics,art interaction,1,2,art interaction,art interaction:2
7167,mechanics,artwork,1,2,artwork,artwork:2
7168,mechanics,asset creation,1,2,asset creation,asset creation:2
7169,mechanics,assist options,1,2,assist options,assist options:2
7170,mechanics,asynchronous,1,2,asynchronous,asynchronous:2
7171,mechanics,atmospheric navigation,1,2,atmospheric navigation,atmospheric navigation:2
7172,mechanics,attack patterns,1,2,attack patterns,attack patterns:2
7173,mechanics,audience interaction,1,2,audience interaction,audience interaction:2
7174,mechanics,audio control,1,2,audio control,audio control:2
7175,mechanics,audio feedback,1,2,audio feedback,audio feedback:2
7176,mechanics,auto aim,1,2,auto aim,auto aim:2
7177,mechanics,auto mode,1,2,auto mode,auto mode:2
7178,mechanics,auto move,1,2,auto move,auto move:2
7179,mechanics,auto reload,1,2,auto reload,auto reload:2
7180,mechanics,auto resolve,1,2,auto resolve,auto resolve:2
7181,mechanics,autobattler,1,2,autobattler,autobattler:2
7182,mechanics,autopilot,1,2,autopilot,autopilot:2
7183,mechanics,autoplay,1,2,autoplay,autoplay:2
7184,mechanics,background play,1,2,background play,background play:2
7185,mechanics,badminton,1,2,badminton,badminton:2
7186,mechanics,balanced play,1,2,balanced play,balanced play:2
7187,mechanics,battle mode,1,2,battle mode,battle mode:2
7188,mechanics,battlefield,1,2,battlefield,battlefield:2
7189,mechanics,beginner friendly,1,2,beginner friendly,beginner friendly:2
7190,mechanics,block destruction,1,2,block destruction,block destruction:2
7191,mechanics,block management,1,2,block management,block management:2
7192,mechanics,block manipulation,1,2,block manipulation,block manipulation:2
7193,mechanics,block pushing,1,2,block pushing,block pushing:2
7194,mechanics,blueprints,1,2,blueprints,blueprints:2
7195,mechanics,board movement,1,2,board movement,board movement:2
7196,mechanics,bonus content,1,2,bonus content,bonus content:2
7197,mechanics,bonus objectives,1,2,bonus objectives,bonus objectives:2
7198,mechanics,bonus stages,1,2,bonus stages,bonus stages:2
7199,mechanics,boosts,1,2,boosts,boosts:2
7200,mechanics,boss patterns,1,2,boss patterns,boss patterns:2
7201,mechanics,boss rush,1,2,boss rush,boss rush:2
7202,mechanics,bot interaction,1,2,bot interaction,bot interaction:2
7203,mechanics,bot matches,1,2,bot matches,bot matches:2
7204,mechanics,boxing,1,2,boxing,boxing:2
7205,mechanics,brick breaker,1,2,brick breaker,brick breaker:2
7206,mechanics,brush engine,1,2,brush engine,brush engine:2
7207,mechanics,brush system,1,2,brush system,brush system:2
7208,mechanics,buffs,1,2,buffs,buffs:2
7209,mechanics,bug exploration,1,2,bug exploration,bug exploration:2
7210,mechanics,bug management,1,2,bug management,bug management:2
7211,mechanics,buggy experience,1,2,buggy experience,buggy experience:2
7212,mechanics,buggy interface,1,2,buggy interface,buggy interface:2
7213,mechanics,building creation,1,2,building creation,building creation:2
7214,mechanics,building mechanics,1,2,building mechanics,building mechanics:2
7215,mechanics,building systems,1,2,building systems,building systems:2
7216,mechanics,bullet reflection,1,2,bullet reflection,bullet reflection:2
7217,mechanics,bullethell,1,2,bullethell,bullethell:2
7218,mechanics,bumping,1,2,bumping,bumping:2
7219,mechanics,bunnyhop,1,2,bunnyhop,bunnyhop:2
7220,mechanics,burning,1,2,burning,burning:2
7221,mechanics,business,1,2,business,business:2
7222,mechanics,button remapping,1,2,button remapping,button remapping:2
7223,mechanics,button timing,1,2,button timing,button timing:2
7224,mechanics,calculations,1,2,calculations,calculations:2
7225,mechanics,call response,1,2,call response,call response:2
7226,mechanics,camera issues,1,2,camera issues,camera issues:2
7227,mechanics,camera system,1,2,camera system,camera system:2
7228,mechanics,campaign structure,1,2,campaign structure,campaign structure:2
7229,mechanics,cannon fire,1,2,cannon fire,cannon fire:2
7230,mechanics,capture flag,1,2,capture flag,capture flag:2
7231,mechanics,capture points,1,2,capture points,capture points:2
7232,mechanics,card battling,1,2,card battling,card battling:2
7233,mechanics,card control,1,2,card control,card control:2
7234,mechanics,card driven,1,2,card driven,card driven:2
7235,mechanics,card interactions,1,2,card interactions,card interactions:2
7236,mechanics,card manipulation,1,2,card manipulation,card manipulation:2
7237,mechanics,card movement,1,2,card movement,card movement:2
7238,mechanics,card placement,1,2,card placement,card placement:2
7239,mechanics,card playing,1,2,card playing,card playing:2
7240,mechanics,card removal,1,2,card removal,card removal:2
7241,mechanics,care,1,2,care,care:2
7242,mechanics,career progression,1,2,career progression,career progression:2
7243,mechanics,caretaking,1,2,caretaking,caretaking:2
7244,mechanics,cargo delivery,1,2,cargo delivery,cargo delivery:2
7245,mechanics,chain attacks,1,2,chain attacks,chain attacks:2
7246,mechanics,chain reaction,1,2,chain reaction,chain reaction:2
7247,mechanics,chain reactions,1,2,chain reactions,chain reactions:2
7248,mechanics,challenge rooms,1,2,challenge rooms,challenge rooms:2
7249,mechanics,chaos management,1,2,chaos management,chaos management:2
7250,mechanics,chapter based,1,2,chapter based,chapter based:2
7251,mechanics,character acquisition,1,2,character acquisition,character acquisition:2
7252,mechanics,character collection,1,2,character collection,character collection:2
7253,mechanics,character creator,1,2,character creator,character creator:2
7254,mechanics,character roster,1,2,character roster,character roster:2
7255,mechanics,character select,1,2,character select,character select:2
7256,mechanics,character styles,1,2,character styles,character styles:2
7257,mechanics,character swap,1,2,character swap,character swap:2
7258,mechanics,character types,1,2,character types,character types:2
7259,mechanics,characters,1,2,characters,characters:2
7260,mechanics,charging,1,2,charging,charging:2
7261,mechanics,chase sequences,1,2,chase sequences,chase sequences:2
7262,mechanics,cheat menu,1,2,cheat menu,cheat menu:2
7263,mechanics,choice impact,1,2,choice impact,choice impact:2
7264,mechanics,choice influence,1,2,choice influence,choice influence:2
7265,mechanics,chopping,1,2,chopping,chopping:2
7266,mechanics,cinematics,1,2,cinematics,cinematics:2
7267,mechanics,class balance,1,2,class balance,class balance:2
7268,mechanics,class choice,1,2,class choice,class choice:2
7269,mechanics,class switching,1,2,class switching,class switching:2
7270,mechanics,class systems,1,2,class systems,class systems:2
7271,mechanics,class variants,1,2,class variants,class variants:2
7272,mechanics,classic mode,1,2,classic mode,classic mode:2
7273,mechanics,classless,1,2,classless,classless:2
7274,mechanics,click actions,1,2,click actions,click actions:2
7275,mechanics,click point,1,2,click point,click point:2
7276,mechanics,clipping,1,2,clipping,clipping:2
7277,mechanics,club management,1,2,club management,club management:2
7278,mechanics,clunky interface,1,2,clunky interface,clunky interface:2
7279,mechanics,clunky movement,1,2,clunky movement,clunky movement:2
7280,mechanics,code editor,1,2,code editor,code editor:2
7281,mechanics,collaborations,1,2,collaborations,collaborations:2
7282,mechanics,color,1,2,color,color:2
7283,mechanics,color change,1,2,color change,color change:2
7284,mechanics,color coding,1,2,color coding,color coding:2
7285,mechanics,color correction,1,2,color correction,color correction:2
7286,mechanics,color customization,1,2,color customization,color customization:2
7287,mechanics,combat flow,1,2,combat flow,combat flow:2
7288,mechanics,combat focus,1,2,combat focus,combat focus:2
7289,mechanics,combat simplicity,1,2,combat simplicity,combat simplicity:2
7290,mechanics,combat variety,1,2,combat variety,combat variety:2
7291,mechanics,combo play,1,2,combo play,combo play:2
7292,mechanics,command line,1,2,command line,command line:2
7293,mechanics,command system,1,2,command system,command system:2
7294,mechanics,commenting,1,2,commenting,commenting:2
7295,mechanics,community mods,1,2,community mods,community mods:2
7296,mechanics,companion,1,2,companion,companion:2
7297,mechanics,composition,1,2,composition,composition:2
7298,mechanics,conquest,1,2,conquest,conquest:2
7299,mechanics,contract,1,2,contract,contract:2
7300,mechanics,contract management,1,2,contract management,contract management:2
7301,mechanics,contract system,1,2,contract system,contract system:2
7302,mechanics,control points,1,2,control points,control points:2
7303,mechanics,controller issues,1,2,controller issues,controller issues:2
7304,mechanics,controller use,1,2,controller use,controller use:2
7305,mechanics,conversations,1,2,conversations,conversations:2
7306,mechanics,costume system,1,2,costume system,costume system:2
7307,mechanics,countdown,1,2,countdown,countdown:2
7308,mechanics,counter,1,2,counter,counter:2
7309,mechanics,countering,1,2,countering,countering:2
7310,mechanics,counters,1,2,counters,counters:2
7311,mechanics,course design,1,2,course design,course design:2
7312,mechanics,course editor,1,2,course editor,course editor:2
7313,mechanics,course selection,1,2,course selection,course selection:2
7314,mechanics,courtroom,1,2,courtroom,courtroom:2
7315,mechanics,craft control,1,2,craft control,craft control:2
7316,mechanics,creative play,1,2,creative play,creative play:2
7317,mechanics,creature creation,1,2,creature creation,creature creation:2
7318,mechanics,creature management,1,2,creature management,creature management:2
7319,mechanics,crew interaction,1,2,crew interaction,crew interaction:2
7320,mechanics,crouching,1,2,crouching,crouching:2
7321,mechanics,crowd control,1,2,crowd control,crowd control:2
7322,mechanics,cue control,1,2,cue control,cue control:2
7323,mechanics,currency management,1,2,currency management,currency management:2
7324,mechanics,customizable,1,2,customizable,customizable:2
7325,mechanics,customizing,1,2,customizing,customizing:2
7326,mechanics,damage scaling,1,2,damage scaling,damage scaling:2
7327,mechanics,damage system,1,2,damage system,damage system:2
7328,mechanics,dash ability,1,2,dash ability,dash ability:2
7329,mechanics,daynight cycle,2,2,day night cycle | daynight cycle,day night cycle:1; daynight cycle:1
7330,mechanics,death,1,2,death,death:2
7331,mechanics,decision,1,2,decision,decision:2
7332,mechanics,decision points,1,2,decision points,decision points:2
7333,mechanics,decoration,1,2,decoration,decoration:2
7334,mechanics,defending,1,2,defending,defending:2
